"Product.ID","Product.Category","Buyer.Gender","Buyer.Age","International.Shipping","Sales.Price","Shipping.Charges","Sales.per.Unit","Quantity","Total.Sales","Rating"
9,2,1,28,2,15,70,85,1,85,"3"
6,1,2,18,1,65,0,65,2,130,"3"
3,3,2,26,2,10,40,50,3,150,"4"
2,3,2,27,1,9,0,9,1,9,"5"
8,1,1,26,1,97,0,97,1,97,"5"
2,3,2,25,1,9,0,9,2,18,"5"
2,3,2,20,1,9,0,9,4,36,"3"
6,1,2,19,1,65,0,65,1,65,"4"
10,2,2,34,2,45,70,115,1,115,"2"
6,1,1,35,1,65,0,65,1,65,"5"
9,2,2,20,1,15,0,15,1,15,"5"
2,3,1,21,2,9,40,49,2,98,"1"
1,1,1,19,2,100,70,170,2,340,"1"
1,1,2,30,1,100,0,100,2,200,"5"
5,2,2,27,1,32,0,32,3,96,"1"
12,2,2,35,1,20,0,20,1,20,"4"
9,2,2,32,1,15,0,15,1,15,"1"
3,3,2,23,2,10,40,50,3,150,"3"
2,3,1,24,2,9,100,109,1,109,"5"
4,1,2,34,1,118,0,118,1,118,"1"
8,1,2,28,2,97,40,137,1,137,"5"
10,2,2,24,1,45,0,45,1,45,"4"
5,2,2,29,2,32,25,57,3,171,"1"
9,2,2,32,1,15,0,15,4,60,"5"
6,1,2,34,1,65,0,65,1,65,"4"
2,3,2,31,1,9,0,9,1,9,"3"
1,1,1,23,1,100,0,100,1,100,"3"
10,2,1,35,1,45,0,45,1,45,"3"
1,1,2,31,1,100,0,100,3,300,"4"
11,2,2,23,1,50,0,50,2,100,"3"
6,1,2,32,1,65,0,65,1,65,"4"
12,2,1,27,1,20,0,20,1,20,"4"
6,1,2,29,2,65,70,135,5,675,"4"
1,1,2,25,2,100,50,150,1,150,"1"
9,2,2,34,1,15,0,15,4,60,"5"
1,1,2,35,1,100,0,100,4,400,"5"
6,1,2,20,2,65,40,105,1,105,"3"
5,2,2,20,1,32,0,32,1,32,"5"
9,2,2,21,2,15,100,115,1,115,"5"
2,3,2,31,1,9,0,9,1,9,"4"
11,2,2,20,1,50,0,50,1,50,"4"
2,3,2,23,1,9,0,9,1,9,"1"
6,1,2,22,1,65,0,65,1,65,"5"
5,2,1,33,1,32,0,32,1,32,"5"
6,1,2,18,1,65,0,65,2,130,"1"
8,1,1,35,1,97,0,97,3,291,"3"
12,2,2,19,1,20,0,20,1,20,"5"
8,1,2,30,1,97,0,97,3,291,"4"
1,1,2,20,1,100,0,100,4,400,"5"
6,1,2,27,2,65,25,90,1,90,"3"
8,1,2,28,1,97,0,97,1,97,"2"
2,3,1,28,2,9,40,49,1,49,"5"
9,2,1,31,1,15,0,15,1,15,"3"
1,1,2,18,1,100,0,100,1,100,"4"
1,1,2,33,2,100,40,140,2,280,"4"
12,2,2,26,1,20,0,20,1,20,"5"
7,1,2,21,1,130,0,130,1,130,"5"
2,3,1,21,1,9,0,9,1,9,"1"
8,1,2,28,1,97,0,97,2,194,"4"
3,3,1,32,1,10,0,10,1,10,"4"
3,3,2,24,1,10,0,10,1,10,"3"
6,1,1,27,1,65,0,65,1,65,"5"
2,3,2,20,1,9,0,9,1,9,"5"
2,3,1,34,1,9,0,9,1,9,"1"
6,1,2,28,1,65,0,65,3,195,"5"
5,2,2,24,2,32,40,72,3,216,"5"
6,1,1,30,2,65,25,90,2,180,"5"
3,3,1,25,1,10,0,10,1,10,"4"
6,1,2,31,1,65,0,65,1,65,"2"
9,2,2,26,2,15,25,40,1,40,"5"
7,1,2,32,1,130,0,130,2,260,"5"
7,1,2,21,1,130,0,130,1,130,"4"
6,1,1,28,1,65,0,65,2,130,"4"
5,2,1,34,2,32,25,57,4,228,"1"
7,1,2,21,2,130,40,170,1,170,"5"
10,2,1,24,1,45,0,45,1,45,"1"
12,2,2,30,2,20,100,120,2,240,"1"
8,1,1,35,1,97,0,97,1,97,"4"
1,1,2,29,1,100,0,100,1,100,"1"
11,2,2,30,2,50,70,120,2,240,"2"
9,2,2,23,2,15,40,55,1,55,"1"
6,1,2,21,2,65,40,105,1,105,"1"
1,1,2,22,2,100,70,170,1,170,"3"
9,2,2,18,1,15,0,15,5,75,"3"
3,3,1,29,1,10,0,10,1,10,"5"
6,1,2,18,1,65,0,65,1,65,"5"
8,1,1,19,1,97,0,97,1,97,"4"
2,3,2,31,1,9,0,9,2,18,"4"
8,1,2,25,1,97,0,97,4,388,"5"
9,2,2,26,1,15,0,15,1,15,"1"
9,2,2,34,1,15,0,15,1,15,"3"
3,3,2,32,2,10,40,50,1,50,"4"
9,2,2,19,2,15,40,55,1,55,"4"
12,2,2,27,1,20,0,20,4,80,"3"
2,3,1,30,1,9,0,9,3,27,"1"
12,2,2,27,1,20,0,20,1,20,"4"
3,3,2,30,2,10,25,35,1,35,"2"
6,1,2,25,1,65,0,65,1,65,"4"
5,2,1,27,1,32,0,32,1,32,"1"
6,1,2,22,2,65,40,105,1,105,"4"
2,3,2,26,1,9,0,9,2,18,"5"
11,2,1,29,1,50,0,50,1,50,"1"
2,3,2,33,1,9,0,9,2,18,"5"
2,3,1,20,1,9,0,9,2,18,"4"
6,1,1,21,1,65,0,65,2,130,"3"
6,1,1,21,1,65,0,65,1,65,"4"
12,2,2,22,1,20,0,20,1,20,"2"
5,2,2,25,2,32,40,72,1,72,"5"
9,2,2,23,1,15,0,15,1,15,"4"
12,2,2,19,1,20,0,20,1,20,"4"
6,1,2,23,1,65,0,65,1,65,"4"
4,1,2,20,1,118,0,118,1,118,"3"
3,3,2,19,2,10,25,35,1,35,"4"
6,1,1,29,2,65,40,105,1,105,"2"
8,1,2,27,1,97,0,97,1,97,"2"
2,3,2,20,1,9,0,9,2,18,"5"
6,1,2,31,1,65,0,65,5,325,"3"
12,2,2,25,1,20,0,20,3,60,"5"
1,1,2,32,1,100,0,100,1,100,"3"
1,1,2,30,2,100,40,140,3,420,"1"
1,1,2,27,2,100,40,140,2,280,"3"
3,3,2,32,1,10,0,10,1,10,"3"
3,3,2,24,1,10,0,10,3,30,"5"
9,2,2,33,2,15,40,55,1,55,"4"
6,1,2,29,1,65,0,65,2,130,"2"
11,2,2,32,2,50,25,75,1,75,"5"
11,2,2,30,1,50,0,50,2,100,"5"
12,2,2,29,1,20,0,20,2,40,"5"
3,3,2,26,1,10,0,10,2,20,"5"
6,1,1,24,1,65,0,65,1,65,"3"
12,2,2,18,1,20,0,20,2,40,"4"
8,1,2,20,2,97,40,137,1,137,"5"
4,1,1,35,2,118,40,158,3,474,"3"
6,1,1,25,1,65,0,65,1,65,"3"
2,3,2,25,1,9,0,9,3,27,"4"
9,2,2,22,2,15,70,85,1,85,"1"
9,2,2,26,2,15,40,55,1,55,"1"
6,1,2,23,1,65,0,65,1,65,"4"
11,2,2,19,1,50,0,50,1,50,"5"
6,1,2,32,1,65,0,65,1,65,"1"
4,1,2,25,1,118,0,118,1,118,"4"
7,1,2,22,1,130,0,130,4,520,"2"
6,1,2,28,2,65,70,135,1,135,"4"
6,1,1,30,2,65,100,165,1,165,"2"
6,1,1,32,1,65,0,65,1,65,"3"
7,1,1,19,1,130,0,130,3,390,"1"
10,2,1,34,1,45,0,45,1,45,"4"
4,1,2,26,2,118,40,158,1,158,"4"
6,1,1,23,1,65,0,65,1,65,"4"
1,1,2,31,1,100,0,100,1,100,"5"
6,1,2,19,2,65,40,105,3,315,"3"
8,1,2,29,1,97,0,97,2,194,"4"
1,1,2,34,2,100,40,140,3,420,"2"
8,1,1,26,1,97,0,97,1,97,"4"
6,1,2,35,2,65,70,135,1,135,"3"
6,1,2,25,2,65,100,165,1,165,"3"
3,3,2,34,1,10,0,10,1,10,"5"
12,2,1,35,1,20,0,20,1,20,"1"
9,2,2,27,1,15,0,15,1,15,"5"
6,1,2,29,1,65,0,65,3,195,"4"
2,3,2,27,1,9,0,9,1,9,"2"
13,3,2,27,1,23,0,23,1,23,"4"
5,2,1,20,1,32,0,32,2,64,"2"
2,3,2,31,1,9,0,9,2,18,"4"
2,3,1,29,1,9,0,9,1,9,"5"
3,3,2,19,1,10,0,10,1,10,"5"
11,2,1,18,2,50,40,90,1,90,"3"
1,1,2,32,2,100,40,140,1,140,"5"
2,3,2,35,1,9,0,9,1,9,"4"
10,2,2,26,1,45,0,45,1,45,"4"
1,1,2,22,2,100,40,140,2,280,"5"
12,2,1,18,1,20,0,20,1,20,"5"
2,3,1,23,2,9,40,49,2,98,"1"
8,1,1,31,1,97,0,97,1,97,"3"
3,3,1,21,1,10,0,10,1,10,"5"
8,1,2,31,1,97,0,97,3,291,"5"
2,3,2,27,1,9,0,9,4,36,"4"
6,1,2,20,2,65,50,115,1,115,"5"
3,3,1,33,1,10,0,10,1,10,"4"
5,2,1,29,1,32,0,32,1,32,"5"
6,1,2,34,2,65,40,105,2,210,"3"
1,1,2,28,1,100,0,100,1,100,"5"
9,2,2,35,2,15,70,85,1,85,"4"
10,2,2,30,1,45,0,45,1,45,"4"
8,1,1,27,2,97,70,167,1,167,"3"
8,1,2,20,1,97,0,97,1,97,"3"
8,1,1,24,1,97,0,97,4,388,"1"
5,2,2,28,1,32,0,32,1,32,"4"
8,1,2,19,1,97,0,97,1,97,"2"
1,1,1,28,1,100,0,100,4,400,"5"
10,2,2,18,1,45,0,45,1,45,"4"
9,2,2,29,1,15,0,15,1,15,"3"
1,1,2,22,1,100,0,100,1,100,"3"
4,1,2,21,1,118,0,118,1,118,"4"
12,2,1,23,1,20,0,20,1,20,"5"
2,3,2,30,1,9,0,9,1,9,"4"
3,3,2,28,1,10,0,10,4,40,"4"
13,3,2,20,1,23,0,23,1,23,"4"
9,2,2,26,2,15,40,55,1,55,"4"
8,1,2,27,2,97,40,137,2,274,"1"
2,3,1,32,1,9,0,9,1,9,"4"
9,2,2,26,1,15,0,15,2,30,"2"
11,2,2,32,1,50,0,50,1,50,"1"
8,1,2,20,2,97,100,197,1,197,"1"
4,1,1,22,1,118,0,118,1,118,"5"
5,2,2,20,1,32,0,32,1,32,"2"
2,3,2,30,2,9,50,59,4,236,"4"
6,1,1,23,1,65,0,65,1,65,"2"
10,2,1,29,1,45,0,45,3,135,"3"
6,1,2,19,1,65,0,65,1,65,"3"
6,1,2,24,1,65,0,65,1,65,"4"
6,1,1,24,1,65,0,65,1,65,"4"
12,2,1,24,2,20,40,60,1,60,"3"
2,3,2,29,1,9,0,9,1,9,"5"
7,1,1,25,1,130,0,130,2,260,"5"
3,3,1,28,1,10,0,10,1,10,"5"
3,3,2,27,1,10,0,10,1,10,"2"
6,1,2,18,1,65,0,65,2,130,"4"
4,1,1,33,2,118,25,143,1,143,"1"
8,1,2,30,1,97,0,97,5,485,"5"
5,2,2,26,2,32,40,72,1,72,"1"
2,3,2,33,1,9,0,9,2,18,"5"
8,1,2,24,1,97,0,97,3,291,"4"
6,1,2,35,1,65,0,65,1,65,"5"
6,1,1,26,1,65,0,65,2,130,"3"
6,1,1,19,2,65,40,105,1,105,"4"
8,1,1,33,1,97,0,97,2,194,"4"
9,2,2,24,1,15,0,15,2,30,"4"
13,3,2,18,1,23,0,23,1,23,"1"
5,2,1,32,1,32,0,32,1,32,"3"
8,1,2,30,1,97,0,97,2,194,"5"
1,1,1,21,2,100,40,140,2,280,"5"
8,1,2,30,1,97,0,97,5,485,"1"
12,2,2,31,1,20,0,20,2,40,"3"
8,1,1,20,1,97,0,97,2,194,"4"
1,1,1,34,1,100,0,100,1,100,"2"
5,2,2,28,1,32,0,32,1,32,"4"
11,2,2,18,1,50,0,50,2,100,"5"
4,1,2,31,1,118,0,118,4,472,"5"
8,1,1,27,1,97,0,97,1,97,"5"
5,2,2,27,2,32,40,72,1,72,"3"
6,1,2,23,1,65,0,65,1,65,"1"
6,1,1,29,1,65,0,65,1,65,"5"
9,2,2,26,1,15,0,15,1,15,"3"
6,1,1,31,1,65,0,65,4,260,"5"
6,1,1,25,1,65,0,65,5,325,"4"
1,1,2,31,2,100,70,170,3,510,"5"
8,1,1,24,1,97,0,97,2,194,"5"
3,3,2,28,1,10,0,10,1,10,"1"
2,3,2,19,2,9,40,49,3,147,"4"
9,2,2,26,1,15,0,15,2,30,"4"
8,1,2,21,2,97,40,137,1,137,"5"
8,1,1,26,1,97,0,97,3,291,"5"
2,3,2,35,1,9,0,9,1,9,"4"
7,1,1,19,2,130,40,170,1,170,"4"
4,1,2,22,2,118,40,158,1,158,"1"
6,1,1,18,1,65,0,65,1,65,"3"
11,2,1,32,1,50,0,50,1,50,"2"
6,1,2,25,1,65,0,65,4,260,"5"
6,1,2,24,1,65,0,65,1,65,"5"
6,1,2,33,2,65,40,105,2,210,"2"
9,2,1,30,2,15,40,55,1,55,"3"
6,1,1,21,1,65,0,65,2,130,"4"
1,1,1,26,1,100,0,100,1,100,"4"
6,1,1,28,1,65,0,65,2,130,"5"
6,1,1,30,1,65,0,65,3,195,"5"
7,1,2,31,1,130,0,130,2,260,"3"
12,2,2,32,2,20,40,60,1,60,"3"
1,1,2,33,1,100,0,100,1,100,"4"
9,2,2,25,1,15,0,15,1,15,"5"
11,2,2,34,1,50,0,50,1,50,"5"
8,1,2,21,1,97,0,97,1,97,"4"
3,3,2,35,1,10,0,10,1,10,"3"
3,3,2,25,1,10,0,10,1,10,"5"
6,1,2,30,1,65,0,65,1,65,"4"
5,2,2,28,1,32,0,32,1,32,"5"
4,1,1,27,1,118,0,118,1,118,"1"
8,1,2,32,1,97,0,97,2,194,"3"
9,2,2,24,2,15,40,55,4,220,"2"
3,3,2,29,1,10,0,10,1,10,"5"
6,1,1,20,1,65,0,65,2,130,"4"
8,1,2,23,1,97,0,97,1,97,"3"
4,1,1,32,2,118,25,143,2,286,"1"
6,1,2,18,1,65,0,65,1,65,"4"
6,1,2,25,1,65,0,65,3,195,"2"
1,1,1,33,1,100,0,100,1,100,"4"
6,1,2,20,2,65,70,135,1,135,"4"
12,2,1,30,1,20,0,20,1,20,"4"
6,1,2,34,1,65,0,65,5,325,"1"
6,1,1,35,1,65,0,65,1,65,"5"
11,2,1,20,1,50,0,50,1,50,"4"
2,3,2,26,1,9,0,9,1,9,"3"
6,1,2,23,2,65,70,135,1,135,"3"
1,1,1,35,2,100,40,140,1,140,"4"
5,2,2,26,2,32,40,72,1,72,"1"
9,2,1,21,2,15,40,55,3,165,"5"
13,3,2,23,2,23,40,63,2,126,"5"
6,1,1,31,1,65,0,65,1,65,"3"
8,1,2,28,2,97,40,137,1,137,"4"
10,2,2,26,1,45,0,45,1,45,"3"
6,1,2,29,1,65,0,65,1,65,"4"
6,1,2,29,1,65,0,65,1,65,"2"
9,2,2,23,1,15,0,15,1,15,"2"
6,1,2,24,2,65,25,90,3,270,"1"
3,3,2,29,2,10,25,35,1,35,"3"
13,3,1,25,1,23,0,23,4,92,"5"
11,2,1,27,1,50,0,50,2,100,"2"
10,2,2,18,2,45,70,115,1,115,"1"
6,1,2,26,1,65,0,65,1,65,"5"
8,1,2,24,1,97,0,97,1,97,"3"
7,1,2,31,1,130,0,130,1,130,"3"
1,1,1,20,2,100,100,200,1,200,"5"
8,1,1,22,1,97,0,97,3,291,"1"
11,2,2,22,1,50,0,50,1,50,"2"
11,2,1,22,1,50,0,50,1,50,"5"
10,2,2,19,1,45,0,45,1,45,"1"
7,1,2,34,1,130,0,130,1,130,"5"
7,1,1,34,1,130,0,130,1,130,"3"
6,1,2,28,2,65,70,135,1,135,"1"
7,1,1,31,1,130,0,130,1,130,"4"
8,1,2,19,2,97,40,137,1,137,"4"
2,3,2,25,1,9,0,9,1,9,"1"
9,2,1,19,1,15,0,15,3,45,"1"
9,2,2,22,1,15,0,15,2,30,"4"
5,2,2,18,1,32,0,32,2,64,"5"
6,1,1,21,2,65,40,105,5,525,"3"
12,2,1,27,1,20,0,20,1,20,"4"
2,3,2,28,1,9,0,9,1,9,"5"
11,2,1,35,1,50,0,50,5,250,"4"
12,2,1,31,2,20,25,45,1,45,"5"
10,2,2,23,1,45,0,45,1,45,"1"
8,1,2,32,2,97,70,167,4,668,"3"
6,1,1,18,1,65,0,65,1,65,"4"
6,1,2,18,1,65,0,65,1,65,"5"
6,1,2,29,1,65,0,65,1,65,"2"
2,3,1,29,2,9,40,49,1,49,"5"
6,1,2,34,1,65,0,65,1,65,"5"
6,1,2,30,1,65,0,65,1,65,"4"
9,2,2,21,2,15,70,85,1,85,"1"
7,1,2,21,1,130,0,130,1,130,"4"
12,2,1,35,2,20,100,120,3,360,"3"
6,1,1,31,1,65,0,65,1,65,"3"
8,1,2,22,1,97,0,97,1,97,"4"
10,2,2,18,1,45,0,45,1,45,"3"
1,1,2,28,1,100,0,100,1,100,"5"
1,1,2,35,2,100,40,140,4,560,"1"
6,1,2,25,2,65,70,135,1,135,"1"
3,3,1,19,2,10,40,50,3,150,"1"
4,1,2,30,1,118,0,118,1,118,"5"
6,1,2,33,1,65,0,65,1,65,"3"
10,2,2,31,1,45,0,45,1,45,"5"
10,2,2,25,1,45,0,45,1,45,"4"
2,3,2,31,2,9,100,109,1,109,"5"
6,1,1,27,1,65,0,65,2,130,"4"
2,3,2,25,2,9,40,49,1,49,"4"
9,2,1,18,1,15,0,15,3,45,"2"
3,3,1,28,2,10,25,35,3,105,"2"
2,3,2,30,2,9,40,49,2,98,"4"
4,1,2,21,1,118,0,118,1,118,"3"
6,1,2,32,1,65,0,65,1,65,"5"
6,1,2,27,1,65,0,65,2,130,"3"
7,1,2,19,1,130,0,130,1,130,"5"
8,1,2,23,1,97,0,97,1,97,"4"
8,1,2,20,1,97,0,97,1,97,"4"
4,1,2,28,1,118,0,118,1,118,"4"
6,1,1,34,1,65,0,65,1,65,"4"
11,2,1,31,1,50,0,50,1,50,"1"
9,2,2,34,1,15,0,15,2,30,"5"
1,1,2,25,1,100,0,100,1,100,"5"
1,1,1,31,1,100,0,100,1,100,"5"
12,2,2,28,2,20,50,70,2,140,"2"
8,1,1,28,1,97,0,97,2,194,"5"
2,3,1,28,1,9,0,9,2,18,"1"
12,2,1,27,2,20,40,60,3,180,"4"
6,1,2,35,1,65,0,65,1,65,"1"
8,1,2,28,1,97,0,97,2,194,"4"
8,1,1,28,1,97,0,97,4,388,"3"
1,1,2,32,1,100,0,100,3,300,"5"
3,3,2,18,1,10,0,10,1,10,"4"
6,1,2,28,1,65,0,65,1,65,"5"
12,2,1,26,1,20,0,20,1,20,"5"
12,2,1,26,1,20,0,20,1,20,"2"
7,1,1,19,1,130,0,130,1,130,"4"
8,1,2,25,1,97,0,97,1,97,"1"
6,1,2,35,2,65,40,105,2,210,"1"
6,1,2,20,1,65,0,65,5,325,"4"
6,1,2,33,1,65,0,65,1,65,"5"
2,3,2,27,1,9,0,9,1,9,"5"
9,2,1,20,2,15,40,55,1,55,"2"
7,1,1,21,2,130,40,170,1,170,"4"
8,1,2,26,2,97,40,137,1,137,"5"
8,1,2,34,1,97,0,97,1,97,"4"
6,1,2,29,2,65,40,105,1,105,"4"
6,1,2,34,1,65,0,65,3,195,"5"
6,1,2,28,1,65,0,65,1,65,"4"
6,1,1,21,1,65,0,65,1,65,"5"
4,1,2,34,1,118,0,118,1,118,"4"
2,3,2,33,1,9,0,9,3,27,"5"
8,1,1,18,1,97,0,97,4,388,"5"
6,1,2,33,1,65,0,65,1,65,"4"
6,1,2,24,2,65,40,105,1,105,"1"
7,1,2,25,2,130,50,180,1,180,"2"
1,1,2,18,1,100,0,100,3,300,"4"
2,3,1,23,2,9,40,49,1,49,"4"
1,1,2,30,2,100,40,140,1,140,"1"
6,1,2,33,1,65,0,65,4,260,"5"
6,1,2,35,1,65,0,65,1,65,"5"
12,2,2,19,1,20,0,20,2,40,"5"
12,2,2,22,1,20,0,20,1,20,"2"
13,3,2,30,2,23,100,123,1,123,"4"
6,1,2,28,1,65,0,65,1,65,"4"
6,1,2,29,1,65,0,65,1,65,"5"
8,1,2,25,1,97,0,97,2,194,"4"
9,2,1,19,1,15,0,15,3,45,"5"
6,1,2,18,1,65,0,65,1,65,"4"
12,2,1,19,1,20,0,20,1,20,"1"
9,2,1,26,1,15,0,15,1,15,"5"
12,2,2,34,1,20,0,20,1,20,"5"
6,1,1,18,1,65,0,65,1,65,"3"
7,1,1,34,1,130,0,130,1,130,"3"
1,1,2,31,1,100,0,100,1,100,"2"
3,3,2,27,1,10,0,10,3,30,"4"
4,1,2,27,1,118,0,118,3,354,"4"
1,1,2,31,2,100,40,140,1,140,"2"
13,3,2,28,1,23,0,23,1,23,"5"
3,3,1,18,1,10,0,10,5,50,"1"
3,3,2,33,1,10,0,10,1,10,"5"
6,1,2,22,2,65,40,105,1,105,"4"
12,2,2,21,2,20,70,90,1,90,"4"
1,1,2,18,2,100,40,140,3,420,"4"
4,1,2,24,2,118,40,158,1,158,"4"
1,1,2,27,1,100,0,100,1,100,"2"
1,1,1,18,1,100,0,100,1,100,"3"
4,1,2,26,1,118,0,118,3,354,"3"
10,2,2,32,2,45,70,115,1,115,"5"
2,3,1,35,2,9,40,49,2,98,"4"
1,1,2,32,1,100,0,100,1,100,"4"
2,3,2,33,1,9,0,9,1,9,"5"
2,3,1,32,1,9,0,9,1,9,"5"
11,2,2,19,1,50,0,50,1,50,"5"
11,2,2,26,2,50,25,75,3,225,"2"
2,3,2,31,1,9,0,9,1,9,"3"
12,2,1,33,1,20,0,20,1,20,"3"
4,1,2,23,2,118,40,158,2,316,"5"
6,1,2,25,1,65,0,65,2,130,"5"
3,3,2,29,1,10,0,10,4,40,"5"
2,3,2,21,1,9,0,9,3,27,"3"
2,3,2,33,1,9,0,9,2,18,"5"
1,1,2,32,2,100,40,140,4,560,"5"
12,2,1,18,1,20,0,20,1,20,"4"
2,3,2,27,1,9,0,9,4,36,"4"
2,3,2,26,1,9,0,9,2,18,"2"
1,1,2,35,2,100,40,140,2,280,"4"
7,1,2,20,1,130,0,130,3,390,"3"
1,1,2,18,2,100,70,170,1,170,"2"
12,2,2,27,1,20,0,20,1,20,"3"
8,1,2,26,1,97,0,97,1,97,"1"
6,1,1,32,1,65,0,65,1,65,"5"
13,3,1,35,1,23,0,23,1,23,"5"
6,1,2,26,2,65,70,135,5,675,"5"
13,3,2,20,1,23,0,23,2,46,"4"
8,1,2,35,1,97,0,97,4,388,"5"
6,1,2,21,1,65,0,65,1,65,"3"
9,2,2,23,1,15,0,15,1,15,"1"
9,2,2,31,2,15,40,55,1,55,"5"
12,2,1,21,1,20,0,20,1,20,"5"
1,1,2,22,2,100,25,125,1,125,"5"
8,1,1,20,2,97,70,167,3,501,"5"
7,1,2,27,1,130,0,130,1,130,"5"
7,1,2,20,2,130,70,200,2,400,"2"
2,3,2,21,1,9,0,9,1,9,"4"
8,1,2,23,1,97,0,97,3,291,"4"
7,1,2,30,1,130,0,130,1,130,"1"
10,2,1,34,2,45,25,70,4,280,"4"
6,1,1,32,2,65,40,105,3,315,"3"
6,1,2,32,1,65,0,65,2,130,"1"
6,1,2,23,1,65,0,65,1,65,"5"
6,1,1,26,1,65,0,65,1,65,"1"
10,2,1,27,2,45,50,95,2,190,"4"
1,1,1,34,1,100,0,100,5,500,"4"
8,1,1,26,2,97,40,137,1,137,"5"
6,1,1,22,1,65,0,65,1,65,"3"
3,3,2,32,2,10,40,50,2,100,"1"
12,2,1,19,2,20,25,45,1,45,"1"
9,2,2,24,2,15,25,40,3,120,"1"
11,2,2,31,1,50,0,50,1,50,"5"
4,1,2,23,1,118,0,118,2,236,"3"
8,1,1,32,2,97,40,137,4,548,"3"
12,2,1,19,1,20,0,20,1,20,"4"
12,2,1,20,2,20,70,90,5,450,"4"
8,1,1,26,2,97,70,167,1,167,"4"
1,1,2,21,1,100,0,100,1,100,"1"
1,1,2,20,1,100,0,100,2,200,"2"
10,2,1,33,1,45,0,45,1,45,"4"
6,1,2,20,1,65,0,65,1,65,"3"
8,1,2,25,1,97,0,97,2,194,"4"
6,1,2,26,2,65,50,115,1,115,"4"
6,1,1,31,1,65,0,65,1,65,"3"
6,1,1,18,1,65,0,65,1,65,"5"
6,1,1,19,1,65,0,65,5,325,"5"
1,1,2,31,1,100,0,100,3,300,"5"
7,1,2,18,2,130,40,170,1,170,"2"
6,1,2,21,2,65,25,90,2,180,"1"
8,1,2,26,1,97,0,97,1,97,"4"
4,1,2,27,2,118,40,158,1,158,"5"
4,1,2,20,1,118,0,118,1,118,"3"
7,1,1,23,1,130,0,130,1,130,"1"
6,1,2,29,1,65,0,65,1,65,"2"
5,2,2,29,1,32,0,32,4,128,"5"
13,3,2,33,1,23,0,23,1,23,"3"
2,3,2,33,1,9,0,9,2,18,"1"
6,1,2,24,1,65,0,65,1,65,"1"
9,2,2,30,1,15,0,15,1,15,"3"
8,1,2,30,2,97,40,137,2,274,"5"
1,1,2,25,1,100,0,100,1,100,"5"
1,1,2,21,2,100,40,140,1,140,"5"
10,2,1,19,2,45,40,85,1,85,"5"
5,2,2,27,1,32,0,32,1,32,"1"
1,1,2,30,2,100,100,200,1,200,"1"
12,2,2,22,1,20,0,20,1,20,"4"
6,1,1,20,1,65,0,65,2,130,"1"
2,3,2,35,1,9,0,9,3,27,"4"
7,1,2,25,1,130,0,130,1,130,"5"
11,2,1,30,1,50,0,50,3,150,"5"
6,1,2,29,1,65,0,65,1,65,"1"
12,2,1,32,1,20,0,20,1,20,"5"
6,1,1,20,2,65,40,105,4,420,"4"
6,1,2,35,2,65,70,135,1,135,"5"
2,3,2,25,1,9,0,9,1,9,"4"
6,1,2,22,2,65,40,105,3,315,"5"
3,3,2,26,1,10,0,10,2,20,"5"
3,3,2,33,2,10,25,35,1,35,"4"
9,2,2,35,1,15,0,15,1,15,"5"
2,3,2,25,1,9,0,9,4,36,"4"
7,1,1,34,2,130,100,230,1,230,"4"
6,1,1,33,1,65,0,65,1,65,"1"
9,2,2,23,2,15,40,55,3,165,"5"
8,1,1,19,1,97,0,97,1,97,"3"
1,1,2,27,1,100,0,100,1,100,"1"
6,1,2,20,2,65,25,90,1,90,"5"
1,1,2,35,1,100,0,100,1,100,"4"
1,1,1,27,1,100,0,100,1,100,"4"
5,2,1,34,1,32,0,32,2,64,"4"
7,1,1,27,1,130,0,130,1,130,"5"
9,2,2,26,1,15,0,15,2,30,"4"
6,1,1,21,1,65,0,65,1,65,"4"
1,1,1,22,1,100,0,100,1,100,"2"
3,3,2,19,2,10,70,80,1,80,"4"
3,3,2,25,2,10,25,35,3,105,"5"
6,1,2,33,2,65,70,135,2,270,"5"
8,1,2,18,1,97,0,97,1,97,"3"
1,1,2,18,1,100,0,100,1,100,"3"
6,1,2,20,1,65,0,65,1,65,"4"
6,1,2,26,2,65,40,105,2,210,"2"
9,2,2,33,2,15,40,55,2,110,"4"
9,2,2,24,1,15,0,15,2,30,"5"
7,1,2,27,1,130,0,130,1,130,"5"
6,1,2,33,2,65,25,90,1,90,"4"
9,2,2,32,1,15,0,15,1,15,"2"
10,2,1,18,1,45,0,45,4,180,"5"
1,1,1,18,2,100,40,140,1,140,"3"
12,2,1,33,2,20,40,60,1,60,"5"
1,1,2,26,2,100,40,140,2,280,"2"
3,3,2,18,2,10,40,50,1,50,"4"
9,2,2,26,1,15,0,15,1,15,"2"
10,2,2,20,1,45,0,45,1,45,"3"
6,1,2,23,2,65,70,135,2,270,"2"
2,3,2,35,1,9,0,9,2,18,"5"
6,1,2,29,1,65,0,65,4,260,"4"
12,2,2,29,1,20,0,20,2,40,"5"
4,1,1,28,1,118,0,118,2,236,"3"
6,1,2,30,2,65,70,135,1,135,"4"
6,1,2,25,2,65,100,165,1,165,"3"
3,3,1,24,1,10,0,10,2,20,"4"
5,2,1,33,1,32,0,32,1,32,"4"
5,2,1,19,1,32,0,32,1,32,"3"
8,1,2,21,2,97,40,137,4,548,"4"
6,1,1,35,1,65,0,65,1,65,"4"
12,2,2,19,1,20,0,20,2,40,"1"
2,3,1,22,1,9,0,9,1,9,"2"
